InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,transaction_number
561226,1938,HEART T-LIGHT HOLDER WILLIE WINKIE,12,7/26/2011 10:13,1.65,651,United Kingdom,1.0
561244,1927,SET OF 3 REGENCY CAKE TINS,4,7/26/2011 11:24,4.95,407,United Kingdom,3.0
561244,2122,VINTAGE KITCHEN PRINT VEGETABLES,6,7/26/2011 11:24,2.55,407,United Kingdom,3.0
561244,1105,DECORATIVE ROSE BATHROOM BOTTLE,12,7/26/2011 11:24,1.25,407,United Kingdom,3.0
561244,462,PAINTED METAL PEARS ASSORTED,8,7/26/2011 11:24,1.69,407,United Kingdom,3.0
561244,2123,FRENCH BATHROOM SIGN BLUE METAL,12,7/26/2011 11:24,1.65,407,United Kingdom,3.0
561244,928,LAUNDRY 15C METAL SIGN,12,7/26/2011 11:24,1.45,407,United Kingdom,3.0
561257,1613,CITRONELLA CANDLE GARDEN POT,36,7/26/2011 12:00,1.25,266,EIRE,22.0
561257,1446,CITRONELLA CANDLE FLOWERPOT,32,7/26/2011 12:00,2.1,266,EIRE,22.0
561257,2124,SMALL BONNE JAM JAR  T-LIGHT HOLDER,24,7/26/2011 12:00,2.08,266,EIRE,22.0
561257,2125,WHITE 3 FRAME BIRDS AND TREE ,3,7/26/2011 12:00,4.95,266,EIRE,22.0
561257,443,T-LIGHT GLASS FLUTED ANTIQUE,36,7/26/2011 12:00,1.25,266,EIRE,22.0
561257,1082,CARRIAGE,1,7/26/2011 12:00,50.0,266,EIRE,22.0
561257,1759,REGENCY CAKE FORK,120,7/26/2011 12:00,1.04,266,EIRE,22.0
561259,575,MINT KITCHEN SCALES,2,7/26/2011 12:04,8.5,606,Italy,2.0
561259,402,VINTAGE CREAM DOG FOOD CONTAINER,2,7/26/2011 12:04,8.5,606,Italy,2.0
561259,1148,RETROSPOT LARGE MILK JUG,3,7/26/2011 12:04,4.95,606,Italy,2.0
561259,1926,SET OF TEA COFFEE SUGAR TINS PANTRY,4,7/26/2011 12:04,4.95,606,Italy,2.0
561259,201,BREAD BIN DINER STYLE PINK,2,7/26/2011 12:04,16.95,606,Italy,2.0
561259,764,SET OF 3 CAKE TINS PANTRY DESIGN ,9,7/26/2011 12:04,4.95,606,Italy,2.0
561280,1665,SILVER PLATE CANDLE BOWL SMALL,6,7/26/2011 12:24,2.95,430,United Kingdom,2.0
561280,1849,JINGLE BELL HEART DECORATION,24,7/26/2011 12:24,1.65,430,United Kingdom,2.0
561280,99,GINGHAM HEART DECORATION,12,7/26/2011 12:24,0.85,430,United Kingdom,2.0
561280,1948,SET OF 60 PANTRY DESIGN CAKE CASES ,24,7/26/2011 12:24,0.55,430,United Kingdom,2.0
561280,136,ROTATING SILVER ANGELS T-LIGHT HLDR,6,7/26/2011 12:24,2.55,430,United Kingdom,2.0
561280,2126,TREE T-LIGHT HOLDER WILLIE WINKIE,12,7/26/2011 12:24,1.65,430,United Kingdom,2.0
561280,1436,ROTATING LEAVES T-LIGHT HOLDER,12,7/26/2011 12:24,1.25,430,United Kingdom,2.0
561284,125,HEART FILIGREE DOVE  SMALL,24,7/26/2011 12:24,1.25,585,United Kingdom,3.0
561284,2018,DRAWER KNOB VINTAGE GLASS HEXAGON,6,7/26/2011 12:24,2.08,585,United Kingdom,3.0
561284,2102,DRAWER KNOB VINTAGE GLASS BALL,6,7/26/2011 12:24,2.08,585,United Kingdom,3.0
561284,1338,BOTANICAL LAVENDER GIFT WRAP ,25,7/26/2011 12:24,0.42,585,United Kingdom,3.0
561284,2127,GLITTER HEART GARLAND WITH BELLS ,6,7/26/2011 12:24,3.75,585,United Kingdom,3.0
561314,1806,CLASSIC FRENCH STYLE BASKET NATURAL,4,7/26/2011 12:36,3.95,579,United Kingdom,4.0
561314,442,CREAM SWEETHEART MINI CHEST,2,7/26/2011 12:36,12.75,579,United Kingdom,4.0
561314,1278,HANGING CHICK CREAM DECORATION,12,7/26/2011 12:36,1.45,579,United Kingdom,4.0
561314,1535,HANGING CHICK GREEN DECORATION,12,7/26/2011 12:36,1.45,579,United Kingdom,4.0
561314,682,HANGING HEART JAR T-LIGHT HOLDER,12,7/26/2011 12:36,1.25,579,United Kingdom,4.0
561314,277,IVORY HANGING DECORATION  HEART,24,7/26/2011 12:36,0.85,579,United Kingdom,4.0
561314,1025,HEART IVORY TRELLIS SMALL,24,7/26/2011 12:36,1.25,579,United Kingdom,4.0
561314,1093,HANGING JAM JAR T-LIGHT HOLDER,24,7/26/2011 12:36,0.85,579,United Kingdom,4.0
561352,480,GIN + TONIC DIET METAL SIGN,12,7/26/2011 14:41,2.55,549,United Kingdom,2.0
561352,604,CHOCOLATE THIS WAY METAL SIGN,12,7/26/2011 14:41,2.1,549,United Kingdom,2.0
561352,398,IVORY KITCHEN SCALES,4,7/26/2011 14:41,8.5,549,United Kingdom,2.0
561352,293,SET/5 RED RETROSPOT LID GLASS BOWLS,18,7/26/2011 14:41,2.95,549,United Kingdom,2.0
561352,1592,DOUGHNUT LIP GLOSS ,40,7/26/2011 14:41,1.25,549,United Kingdom,2.0
561352,1811,JUMBO BAG DOILEY PATTERNS,10,7/26/2011 14:41,2.08,549,United Kingdom,2.0
561352,28,JUMBO BAG RED RETROSPOT,10,7/26/2011 14:41,2.08,549,United Kingdom,2.0
561352,78,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,7/26/2011 14:41,2.55,549,United Kingdom,2.0
561352,77,PAPER CHAIN KIT 50'S CHRISTMAS ,12,7/26/2011 14:41,2.95,549,United Kingdom,2.0
561352,65,HAND OVER THE CHOCOLATE   SIGN ,12,7/26/2011 14:41,2.1,549,United Kingdom,2.0
561352,355,BATHROOM METAL SIGN,12,7/26/2011 14:41,0.55,549,United Kingdom,2.0
561352,357,KITCHEN METAL SIGN,12,7/26/2011 14:41,0.55,549,United Kingdom,2.0
561352,356,TOILET METAL SIGN,12,7/26/2011 14:41,0.55,549,United Kingdom,2.0
561353,232,WOODEN FRAME ANTIQUE WHITE ,24,7/26/2011 14:42,2.55,549,United Kingdom,3.0
561353,235,SAVE THE PLANET MUG,12,7/26/2011 14:42,1.25,549,United Kingdom,3.0
561353,1055,VINTAGE UNION JACK SHOPPING BAG,24,7/26/2011 14:42,4.25,549,United Kingdom,3.0
561353,499,GIN AND TONIC MUG,12,7/26/2011 14:42,1.25,549,United Kingdom,3.0
561353,214,HOME SWEET HOME MUG,12,7/26/2011 14:42,1.25,549,United Kingdom,3.0
561356,143,JUMBO BAG OWLS,10,7/26/2011 14:56,2.08,504,United Kingdom,3.0
561356,1688,JUMBO BAG ALPHABET,10,7/26/2011 14:56,2.08,504,United Kingdom,3.0
561356,28,JUMBO BAG RED RETROSPOT,10,7/26/2011 14:56,2.08,504,United Kingdom,3.0
561356,2026,JUMBO BAG 50'S CHRISTMAS ,20,7/26/2011 14:56,2.08,504,United Kingdom,3.0
561356,1526,FOLDING UMBRELLA RED/WHITE POLKADOT,4,7/26/2011 14:56,4.95,504,United Kingdom,3.0
561356,1929,FOLDING UMBRELLA CREAM POLKADOT,4,7/26/2011 14:56,4.95,504,United Kingdom,3.0
561356,1525,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,7/26/2011 14:56,4.95,504,United Kingdom,3.0
561356,40,BLACK/BLUE POLKADOT UMBRELLA,3,7/26/2011 14:56,5.95,504,United Kingdom,3.0
561356,324,FAIRY CAKE DESIGN UMBRELLA,4,7/26/2011 14:56,3.75,504,United Kingdom,3.0
561356,323,RED RETROSPOT PEG BAG,6,7/26/2011 14:56,2.55,504,United Kingdom,3.0
561356,64,CLOTHES PEGS RETROSPOT PACK 24 ,12,7/26/2011 14:56,1.65,504,United Kingdom,3.0
561360,1927,SET OF 3 REGENCY CAKE TINS,4,7/26/2011 15:37,4.95,323,United Kingdom,12.0
561360,2090,SET 40 HEART SHAPE PETIT FOUR CASES,16,7/26/2011 15:37,1.65,323,United Kingdom,12.0
561360,1296,PINK REGENCY TEACUP AND SAUCER,24,7/26/2011 15:37,2.55,323,United Kingdom,12.0
561360,1969,VINTAGE RED ENAMEL TRIM PLATE,12,7/26/2011 15:37,1.65,323,United Kingdom,12.0
561360,1977,VINTAGE RED TRIM ENAMEL BOWL ,12,7/26/2011 15:37,1.25,323,United Kingdom,12.0
561360,1971,VINTAGE RED ENAMEL TRIM MUG ,12,7/26/2011 15:37,1.25,323,United Kingdom,12.0
561360,70,PACK OF 72 RETROSPOT CAKE CASES,120,7/26/2011 15:37,0.42,323,United Kingdom,12.0
561360,240,NATURAL SLATE HEART CHALKBOARD ,48,7/26/2011 15:37,2.55,323,United Kingdom,12.0
561360,21,JAM MAKING SET WITH JARS,12,7/26/2011 15:37,3.75,323,United Kingdom,12.0
561378,840,CAKE PLATE LOVEBIRD WHITE,4,7/26/2011 16:55,4.95,314,United Kingdom,2.0
561378,341,LUNCH BOX I LOVE LONDON,12,7/26/2011 16:55,1.95,314,United Kingdom,2.0
561378,1352,RETRO MOD TRAY,12,7/26/2011 16:55,0.85,314,United Kingdom,2.0
561378,249,CHILDRENS APRON APPLES DESIGN,10,7/26/2011 16:55,1.95,314,United Kingdom,2.0
561378,2088,SET OF 12 FAIRY CAKE BAKING CASES,24,7/26/2011 16:55,0.83,314,United Kingdom,2.0
561378,2087,SET OF 6 SNACK LOAF BAKING CASES,8,7/26/2011 16:55,0.83,314,United Kingdom,2.0
561378,2089,SET OF 12 MINI LOAF BAKING CASES,24,7/26/2011 16:55,0.83,314,United Kingdom,2.0
561378,2086,SET OF 6 TEA TIME BAKING CASES,12,7/26/2011 16:55,1.25,314,United Kingdom,2.0
561381,2128,MEDIUM WHITE/PINK ROSE ART FLOWER,6,7/26/2011 17:14,1.69,100,United Kingdom,4.0
561381,1660,DAIRY MAID STRIPE MUG,6,7/26/2011 17:14,0.79,100,United Kingdom,4.0
561381,702,STRAWBERRY FAIRY CAKE TEAPOT,1,7/26/2011 17:14,4.95,100,United Kingdom,4.0
561381,1649,DAIRY MAID TRADITIONAL TEAPOT ,1,7/26/2011 17:14,6.95,100,United Kingdom,4.0
561381,101,REGENCY CAKESTAND 3 TIER,6,7/26/2011 17:14,12.75,100,United Kingdom,4.0
561381,417,RED RETROSPOT TEA CUP AND SAUCER ,2,7/26/2011 17:14,3.75,100,United Kingdom,4.0
561387,2061,MODERN FLORAL STATIONERY SET,12,7/27/2011 9:22,1.25,358,United Kingdom,3.0
561387,2129,BOHEMIAN COLLAGE STATIONERY SET,12,7/27/2011 9:22,1.25,358,United Kingdom,3.0
561387,1923,VINTAGE PAISLEY STATIONERY SET,12,7/27/2011 9:22,1.25,358,United Kingdom,3.0
561387,1401,FLORAL FOLK STATIONERY SET,12,7/27/2011 9:22,1.25,358,United Kingdom,3.0
561387,1608,METAL SIGN EMPIRE TEA,24,7/27/2011 9:22,0.79,358,United Kingdom,3.0
561387,574,RED GINGHAM ROSE JEWELLERY BOX,8,7/27/2011 9:22,1.95,358,United Kingdom,3.0
561387,33,RED TOADSTOOL LED NIGHT LIGHT,12,7/27/2011 9:22,1.65,358,United Kingdom,3.0
561387,678,SKULL SHOULDER BAG,30,7/27/2011 9:22,1.65,358,United Kingdom,3.0
561387,1225,SUKI  SHOULDER BAG,10,7/27/2011 9:22,1.65,358,United Kingdom,3.0
561387,265,LUNCH BAG  BLACK SKULL.,10,7/27/2011 9:22,1.65,358,United Kingdom,3.0
561389,638,PLACE SETTING WHITE STAR,24,7/27/2011 9:37,0.42,53,United Kingdom,40.0
561389,299,BLUE PARTY BAGS ,12,7/27/2011 9:37,2.1,53,United Kingdom,40.0
561389,2130,GLITTER STAR GARLAND WITH BELLS ,6,7/27/2011 9:37,3.75,53,United Kingdom,40.0
561389,1897,BEADED PEARL HEART WHITE ON STICK,12,7/27/2011 9:37,1.25,53,United Kingdom,40.0
561389,449,PARTY BUNTING,50,7/27/2011 9:37,4.15,53,United Kingdom,40.0
561389,457,BLUE HAPPY BIRTHDAY BUNTING,12,7/27/2011 9:37,5.45,53,United Kingdom,40.0
561389,296,PINK HAPPY BIRTHDAY BUNTING,12,7/27/2011 9:37,5.45,53,United Kingdom,40.0
561390,393,LUNCH BAG CARS BLUE,10,7/27/2011 9:52,1.65,213,United Kingdom,8.0
561390,477,LUNCH BAG WOODLAND,10,7/27/2011 9:52,1.65,213,United Kingdom,8.0
561390,391,LUNCH BAG SUKI DESIGN ,10,7/27/2011 9:52,1.65,213,United Kingdom,8.0
561390,1696,LUNCH BAG APPLE DESIGN,10,7/27/2011 9:52,1.65,213,United Kingdom,8.0
561390,1695,LUNCH BAG VINTAGE LEAF DESIGN,10,7/27/2011 9:52,1.65,213,United Kingdom,8.0
561390,12,RECYCLING BAG RETROSPOT ,10,7/27/2011 9:52,2.1,213,United Kingdom,8.0
561390,13,TOY TIDY PINK POLKADOT,10,7/27/2011 9:52,2.1,213,United Kingdom,8.0
561390,877,TOY TIDY SPACEBOY  ,5,7/27/2011 9:52,2.1,213,United Kingdom,8.0
561390,1693,JUMBO BAG APPLES,10,7/27/2011 9:52,2.08,213,United Kingdom,8.0
561390,1834,JUMBO BAG PEARS,10,7/27/2011 9:52,2.08,213,United Kingdom,8.0
561390,1688,JUMBO BAG ALPHABET,10,7/27/2011 9:52,2.08,213,United Kingdom,8.0
561390,1812,JUMBO BAG VINTAGE LEAF,10,7/27/2011 9:52,2.08,213,United Kingdom,8.0
561390,1811,JUMBO BAG DOILEY PATTERNS,10,7/27/2011 9:52,2.08,213,United Kingdom,8.0
561393,1772,POLKA DOT RAFFIA FOOD COVER,6,7/27/2011 10:10,3.75,620,United Kingdom,2.0
561393,211,RED HANGING HEART T-LIGHT HOLDER,6,7/27/2011 10:10,2.95,620,United Kingdom,2.0
561393,1,WHITE HANGING HEART T-LIGHT HOLDER,6,7/27/2011 10:10,2.95,620,United Kingdom,2.0
561393,69,60 TEATIME FAIRY CAKE CASES,24,7/27/2011 10:10,0.55,620,United Kingdom,2.0
561393,157,DOORMAT HEARTS,2,7/27/2011 10:10,7.95,620,United Kingdom,2.0
561393,1410,SET OF 4 PANTRY JELLY MOULDS,12,7/27/2011 10:10,1.25,620,United Kingdom,2.0
561393,374,6 RIBBONS RUSTIC CHARM,12,7/27/2011 10:10,1.65,620,United Kingdom,2.0
561393,68,PACK OF 60 PINK PAISLEY CAKE CASES,24,7/27/2011 10:10,0.55,620,United Kingdom,2.0
561393,9,VINTAGE SNAKES & LADDERS,4,7/27/2011 10:10,3.75,620,United Kingdom,2.0
561393,896,SMALL RED RETROSPOT WINDMILL,12,7/27/2011 10:10,1.25,620,United Kingdom,2.0
561394,764,SET OF 3 CAKE TINS PANTRY DESIGN ,2,7/27/2011 10:10,4.95,248,United Kingdom,16.0
561394,206,RECIPE BOX RETROSPOT ,1,7/27/2011 10:10,2.95,248,United Kingdom,16.0
561394,1827,REGENCY MILK JUG PINK ,8,7/27/2011 10:10,3.25,248,United Kingdom,16.0
561394,406,GREEN REGENCY TEACUP AND SAUCER,26,7/27/2011 10:10,2.55,248,United Kingdom,16.0
561394,1296,PINK REGENCY TEACUP AND SAUCER,3,7/27/2011 10:10,2.95,248,United Kingdom,16.0
561394,120,ROSES REGENCY TEACUP AND SAUCER ,2,7/27/2011 10:10,2.95,248,United Kingdom,16.0
561394,1844,REGENCY SUGAR BOWL GREEN,6,7/27/2011 10:10,4.15,248,United Kingdom,16.0
561453,733,MAN FLU METAL SIGN,12,7/27/2011 11:47,2.1,464,United Kingdom,4.0
561453,85,FRENCH WC SIGN BLUE METAL,12,7/27/2011 11:47,1.25,464,United Kingdom,4.0
561453,605,FRENCH LAUNDRY SIGN BLUE METAL,12,7/27/2011 11:47,1.65,464,United Kingdom,4.0
561453,732,METAL SIGN NEIGHBOURHOOD WITCH ,12,7/27/2011 11:47,2.1,464,United Kingdom,4.0
561453,266,AREA PATROLLED METAL SIGN,24,7/27/2011 11:47,2.1,464,United Kingdom,4.0
561453,1465,YOU'RE CONFUSING ME METAL SIGN ,12,7/27/2011 11:47,1.69,464,United Kingdom,4.0
561453,756,NO SINGING METAL SIGN,96,7/27/2011 11:47,1.85,464,United Kingdom,4.0
561453,509,BEWARE OF THE CAT METAL SIGN ,12,7/27/2011 11:47,1.69,464,United Kingdom,4.0
561466,1751,12 COLOURED PARTY BALLOONS,20,7/27/2011 12:50,0.65,70,United Kingdom,9.0
561466,1908,STRIPES DESIGN TEDDY,1,7/27/2011 12:50,2.55,70,United Kingdom,9.0
561466,718,CAMOUFLAGE DESIGN TEDDY,1,7/27/2011 12:50,2.55,70,United Kingdom,9.0
561466,2131,BLUE CIRCLES DESIGN TEDDY,1,7/27/2011 12:50,2.55,70,United Kingdom,9.0
561466,101,REGENCY CAKESTAND 3 TIER,3,7/27/2011 12:50,12.75,70,United Kingdom,9.0
561466,183,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,6,7/27/2011 12:50,1.25,70,United Kingdom,9.0
561466,764,SET OF 3 CAKE TINS PANTRY DESIGN ,2,7/27/2011 12:50,4.95,70,United Kingdom,9.0
561466,339,ZINC METAL HEART DECORATION,12,7/27/2011 12:50,1.25,70,United Kingdom,9.0
561466,230,WOOD S/3 CABINET ANT WHITE FINISH,2,7/27/2011 12:50,8.95,70,United Kingdom,9.0
561466,765,VANILLA SCENT CANDLE JEWELLED BOX,6,7/27/2011 12:50,4.25,70,United Kingdom,9.0
561466,672,OCEAN SCENT CANDLE IN JEWELLED BOX,6,7/27/2011 12:50,4.25,70,United Kingdom,9.0
561467,1133,"NURSERY A,B,C PAINTED LETTERS",2,7/27/2011 12:58,6.75,328,United Kingdom,4.0
561467,386,RED RETROSPOT CHARLOTTE BAG,20,7/27/2011 12:58,0.85,328,United Kingdom,4.0
561467,265,LUNCH BAG  BLACK SKULL.,10,7/27/2011 12:58,1.65,328,United Kingdom,4.0
561467,113,HOME BUILDING BLOCK WORD,1,7/27/2011 12:58,5.95,328,United Kingdom,4.0
561467,392,LUNCH BAG PINK POLKADOT,20,7/27/2011 12:58,1.65,328,United Kingdom,4.0
561467,477,LUNCH BAG WOODLAND,20,7/27/2011 12:58,1.65,328,United Kingdom,4.0
561467,393,LUNCH BAG CARS BLUE,20,7/27/2011 12:58,1.65,328,United Kingdom,4.0
561468,1125,200 RED + WHITE BENDY STRAWS,60,7/27/2011 13:00,1.25,117,Germany,8.0
561468,484,PACK OF 20 NAPKINS PANTRY DESIGN,24,7/27/2011 13:00,0.85,117,Germany,8.0
561468,205,RECIPE BOX PANTRY YELLOW DESIGN,12,7/27/2011 13:00,2.95,117,Germany,8.0
561468,21,JAM MAKING SET WITH JARS,24,7/27/2011 13:00,3.75,117,Germany,8.0
561468,1411,PANTRY SCRUBBING BRUSH,12,7/27/2011 13:00,1.65,117,Germany,8.0
561468,20,JAM MAKING SET PRINTED,48,7/27/2011 13:00,1.45,117,Germany,8.0
561468,1836,CLASSIC CAFE SUGAR DISPENSER,12,7/27/2011 13:00,1.25,117,Germany,8.0
561468,1294,BLUE POLKADOT CUP,30,7/27/2011 13:00,0.85,117,Germany,8.0
561470,1972,DRAWER KNOB CERAMIC IVORY,12,7/27/2011 13:14,1.45,279,France,5.0
561470,214,HOME SWEET HOME MUG,12,7/27/2011 13:14,1.25,279,France,5.0
561470,1312,METAL DECORATION NAUGHTY CHILDREN ,24,7/27/2011 13:14,0.85,279,France,5.0
561470,797,SET OF 3 NOTEBOOKS IN PARCEL,12,7/27/2011 13:14,1.65,279,France,5.0
561470,195,GINGERBREAD MAN COOKIE CUTTER,12,7/27/2011 13:14,1.25,279,France,5.0
561470,1002,RETROSPOT TEA SET CERAMIC 11 PC ,3,7/27/2011 13:14,4.95,279,France,5.0
561470,1334,WRAP POPPIES  DESIGN,25,7/27/2011 13:14,0.42,279,France,5.0
561470,1181,WRAP DOILEY DESIGN,25,7/27/2011 13:14,0.42,279,France,5.0
561470,285,HEART FILIGREE DOVE LARGE,12,7/27/2011 13:14,1.65,279,France,5.0
561470,152,RED RETROSPOT CAKE STAND,1,7/27/2011 13:14,10.95,279,France,5.0
561470,1794,SPOTTY BUNTING,3,7/27/2011 13:14,4.95,279,France,5.0
561470,548,CALENDAR PAPER CUT DESIGN,6,7/27/2011 13:14,2.95,279,France,5.0
561472,764,SET OF 3 CAKE TINS PANTRY DESIGN ,3,7/27/2011 13:15,4.95,266,EIRE,23.0
561472,1926,SET OF TEA COFFEE SUGAR TINS PANTRY,4,7/27/2011 13:15,4.95,266,EIRE,23.0
561472,2033,PANTRY MAGNETIC  SHOPPING LIST,12,7/27/2011 13:15,1.45,266,EIRE,23.0
561472,1972,DOORKNOB CERAMIC IVORY,36,7/27/2011 13:15,1.45,266,EIRE,23.0
561511,2019,LARGE WHITE HEART OF WICKER,6,7/27/2011 15:02,2.95,471,United Kingdom,3.0
561511,2051,WHITE WICKER STAR ,6,7/27/2011 15:02,2.1,471,United Kingdom,3.0
561511,2024,SMALL WHITE HEART OF WICKER,12,7/27/2011 15:02,1.65,471,United Kingdom,3.0
561511,1210,RED/CREAM STRIPE CUSHION COVER ,12,7/27/2011 15:02,1.25,471,United Kingdom,3.0
561511,1,WHITE HANGING HEART T-LIGHT HOLDER,6,7/27/2011 15:02,2.95,471,United Kingdom,3.0
561511,1515,DECORATION SITTING BUNNY,48,7/27/2011 15:02,0.19,471,United Kingdom,3.0
561511,1644,EASTER DECORATION HANGING BUNNY,64,7/27/2011 15:02,0.19,471,United Kingdom,3.0
561511,1240,EGG CUP NATURAL CHICKEN,16,7/27/2011 15:02,0.39,471,United Kingdom,3.0
561511,1157,DECORATION WOBBLY CHICKEN,24,7/27/2011 15:02,0.39,471,United Kingdom,3.0
561511,112,LOVE BUILDING BLOCK WORD,3,7/27/2011 15:02,5.95,471,United Kingdom,3.0
561511,113,HOME BUILDING BLOCK WORD,3,7/27/2011 15:02,5.95,471,United Kingdom,3.0
561511,215,BATH BUILDING BLOCK WORD,3,7/27/2011 15:02,5.95,471,United Kingdom,3.0
561511,438,HEART OF WICKER LARGE,12,7/27/2011 15:02,2.95,471,United Kingdom,3.0
561520,801,60 CAKE CASES DOLLY GIRL DESIGN,4,7/27/2011 17:03,0.55,652,United Kingdom,1.0
561520,846,BOX OF 24 COCKTAIL PARASOLS,6,7/27/2011 17:03,0.42,652,United Kingdom,1.0
561520,530,NATURAL SLATE RECTANGLE CHALKBOARD,1,7/27/2011 17:03,1.65,652,United Kingdom,1.0
561520,1230,PACK OF 6 SANDCASTLE FLAGS ASSORTED,1,7/27/2011 17:03,0.85,652,United Kingdom,1.0
561520,1915,SET OF 60 I LOVE LONDON CAKE CASES ,3,7/27/2011 17:03,0.55,652,United Kingdom,1.0
561520,419,PACK OF 60 SPACEBOY CAKE CASES,6,7/27/2011 17:03,0.55,652,United Kingdom,1.0
561520,1847,SMALL CERAMIC TOP STORAGE JAR ,1,7/27/2011 17:03,0.83,652,United Kingdom,1.0
561520,2087,SET OF 6 SNACK LOAF BAKING CASES,4,7/27/2011 17:03,0.83,652,United Kingdom,1.0
561520,1410,SET OF 4 PANTRY JELLY MOULDS,2,7/27/2011 17:03,1.25,652,United Kingdom,1.0
561520,1058,WHITE WOOD GARDEN PLANT LADDER,1,7/27/2011 17:03,9.95,652,United Kingdom,1.0
561522,1235,AIRLINE BAG VINTAGE JET SET RED,1,7/27/2011 17:08,4.25,652,United Kingdom,2.0
561522,1236,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,7/27/2011 17:08,4.25,652,United Kingdom,2.0
561522,319,VINTAGE UNION JACK APRON,1,7/27/2011 17:08,6.95,652,United Kingdom,2.0
561529,298,PAPER CHAIN KIT RETROSPOT,6,7/28/2011 9:19,2.95,562,United Kingdom,2.0
561529,449,PARTY BUNTING,12,7/28/2011 9:19,4.95,562,United Kingdom,2.0
561529,80,RED RETROSPOT OVEN GLOVE ,10,7/28/2011 9:19,1.25,562,United Kingdom,2.0
561529,293,SET/5 RED RETROSPOT LID GLASS BOWLS,6,7/28/2011 9:19,2.95,562,United Kingdom,2.0
561529,64,CLOTHES PEGS RETROSPOT PACK 24 ,12,7/28/2011 9:19,1.65,562,United Kingdom,2.0
561529,323,RED RETROSPOT PEG BAG,6,7/28/2011 9:19,2.55,562,United Kingdom,2.0
561529,206,RECIPE BOX RETROSPOT ,6,7/28/2011 9:19,2.95,562,United Kingdom,2.0
561529,70,PACK OF 72 RETROSPOT CAKE CASES,24,7/28/2011 9:19,0.55,562,United Kingdom,2.0
561529,270,SET OF 72 RETROSPOT PAPER  DOILIES,12,7/28/2011 9:19,1.45,562,United Kingdom,2.0
561529,251,GUMBALL COAT RACK,6,7/28/2011 9:19,2.55,562,United Kingdom,2.0
561529,1465,YOU'RE CONFUSING ME METAL SIGN ,12,7/28/2011 9:19,1.69,562,United Kingdom,2.0
561529,1842,SMALL PARISIENNE HEART PHOTO FRAME ,8,7/28/2011 9:19,2.49,562,United Kingdom,2.0
561529,1837,PARISIENNE KEY CABINET ,2,7/28/2011 9:19,5.75,562,United Kingdom,2.0
561531,545,SCANDINAVIAN PAISLEY PICNIC BAG,20,7/28/2011 9:27,1.65,566,United Kingdom,7.0
561531,546,PINK VINTAGE PAISLEY PICNIC BAG,20,7/28/2011 9:27,1.65,566,United Kingdom,7.0
561531,1805,LUNCH BAG DOILEY PATTERN ,10,7/28/2011 9:27,1.65,566,United Kingdom,7.0
561531,393,LUNCH BAG CARS BLUE,10,7/28/2011 9:27,1.65,566,United Kingdom,7.0
561531,25,LUNCH BAG DOLLY GIRL DESIGN,10,7/28/2011 9:27,1.65,566,United Kingdom,7.0
561531,2026,JUMBO BAG 50'S CHRISTMAS ,100,7/28/2011 9:27,1.79,566,United Kingdom,7.0
561531,449,PARTY BUNTING,4,7/28/2011 9:27,4.95,566,United Kingdom,7.0
561531,2085,VINTAGE CHRISTMAS BUNTING,5,7/28/2011 9:27,4.95,566,United Kingdom,7.0
561531,1038,LUNCH BAG SPACEBOY DESIGN ,10,7/28/2011 9:27,1.65,566,United Kingdom,7.0
561531,2132,HI TEC ALPINE HAND WARMER,30,7/28/2011 9:27,0.79,566,United Kingdom,7.0
561531,1688,JUMBO BAG ALPHABET,100,7/28/2011 9:27,1.79,566,United Kingdom,7.0
561532,21,JAM MAKING SET WITH JARS,72,7/28/2011 9:30,3.75,49,United Kingdom,20.0
561532,1410,SET OF 4 PANTRY JELLY MOULDS,120,7/28/2011 9:30,1.06,49,United Kingdom,20.0
561532,2086,SET OF 6 TEA TIME BAKING CASES,144,7/28/2011 9:30,1.04,49,United Kingdom,20.0
561532,2088,SET OF 12 FAIRY CAKE BAKING CASES,144,7/28/2011 9:30,0.72,49,United Kingdom,20.0
561533,74,ALARM CLOCK BAKELIKE ORANGE,24,7/28/2011 9:32,3.75,493,United Kingdom,9.0
561533,15,ALARM CLOCK BAKELIKE GREEN,36,7/28/2011 9:32,3.75,493,United Kingdom,9.0
561533,202,ALARM CLOCK BAKELIKE CHOCOLATE,24,7/28/2011 9:32,3.75,493,United Kingdom,9.0
561533,251,GUMBALL COAT RACK,90,7/28/2011 9:32,2.1,493,United Kingdom,9.0
561533,250,GUMBALL MAGAZINE RACK,12,7/28/2011 9:32,6.75,493,United Kingdom,9.0
561535,1974,GLASS APOTHECARY BOTTLE ELIXIR,4,7/28/2011 9:48,3.95,653,United Kingdom,1.0
561535,2133,DRAWER KNOB VINTAGE GLASS STAR,24,7/28/2011 9:48,2.08,653,United Kingdom,1.0
561535,1926,SET OF TEA COFFEE SUGAR TINS PANTRY,4,7/28/2011 9:48,4.95,653,United Kingdom,1.0
561535,1761,REGENCY TEA STRAINER,8,7/28/2011 9:48,3.75,653,United Kingdom,1.0
561535,208,CHILDRENS CUTLERY RETROSPOT RED ,8,7/28/2011 9:48,4.15,653,United Kingdom,1.0
